snapshot,SE-N hydro,SE-S hydro,NO-N hydro,NO-S hydro,FI hydro
2024-02-29 21:00:00,2453403.338154383,1059106.342506867,36470371.01433263,50086198.99178858,774268.262679523
2024-03-01 00:00:00,2473727.2828209614,1043769.2422698686,36486100.17583939,50100175.08144446,779005.311830692
2024-03-01 03:00:00,2478736.3383074193,1048967.694288148,36499794.22299486,50101162.65750852,783742.360981861
2024-03-01 06:00:00,2475147.408151137,1054166.1463064277,36507807.86220137,50097007.42254486,787649.4938054187
2024-03-01 09:00:00,2471917.156593581,1059364.5983247072,36512691.117175296,50094232.84549771,790138.248302222
2024-03-01 12:00:00,2468126.044400937,1064563.0503429868,36519348.947849125,50087137.78357111,792808.3372194734
2024-03-01 15:00:00,2464431.2393415514,1067659.061374694,36529239.87314885,50073973.00666687,794773.0889866402
2024-03-01 18:00:00,2460080.587063557,1072188.0276580853,36541023.01059683,50061067.576306425,798314.6865599104
2024-03-01 21:00:00,2476262.816962203,1056386.479676365,36552414.57180449,50051597.62800252,801322.086335085
2024-03-02 00:00:00,2492597.6462329254,1040587.7634261863,36555726.74246001,50044291.83327651,804986.6164309599
2024-03-02 03:00:00,2508515.2416160144,1024789.0471760076,36557617.37173113,50043111.93760004,806706.6202907432
2024-03-02 06:00:00,2503288.4998615496,1029990.330925829,36557636.18762077,50038486.54124085,803272.0993108756
2024-03-02 09:00:00,2498061.758107085,1032407.2366889213,36556441.78621117,50028909.22345456,798402.1695984476
2024-03-02 12:00:00,2492835.01635262,1031070.347117354,36558488.11338622,50018765.64117437,793532.2398860196
2024-03-02 15:00:00,2487608.274598155,1027569.6120118372,36561595.99468449,50007347.09731812,788662.3101735916
2024-03-02 18:00:00,2496746.8431843086,1011770.8957616586,36565319.53977478,49996852.35844978,783792.3804611636
2024-03-02 21:00:00,2491520.101429844,1016596.2330950238,36568226.09834492,49988475.262184076,778922.4507487356
2024-03-03 00:00:00,2508551.287537814,1000799.6844330246,36569670.82178109,49982091.719204225,774045.702699427
2024-03-03 03:00:00,2503273.233893822,1006003.1357710254,36566938.782085374,49979982.62236022,769168.9546501185
2024-03-03 06:00:00,2501132.1358848806,1011206.5871090263,36565139.23583168,49973013.0424697,764292.2066008099
2024-03-03 09:00:00,2495854.0822408884,1016410.0384470271,36566632.458155416,49968129.67742143,759415.4585515014
2024-03-03 12:00:00,2516076.028596896,1011936.3712459507,36571081.33462898,49980943.3765055,757939.7490221474
2024-03-03 15:00:00,2531019.4075540705,996139.8225839515,36578813.2545131,49970516.68065784,753063.0009728388
2024-03-03 18:00:00,2525741.3539100783,1001343.2739219524,36588517.72496998,49961057.05923259,748186.2529235303
2024-03-03 21:00:00,2523997.0087941084,1006546.7252599532,36601075.87230251,49953310.142008975,743309.5048742217
2024-03-04 00:00:00,2520445.5647065286,1011751.6395780054,36616040.120755956,49947233.247680314,738426.1240804429
2024-03-04 03:00:00,2515115.5889100013,1014513.3508679122,36629495.65876484,49939598.02036256,733542.7432866641
2024-03-04 06:00:00,2509785.613113474,1008260.2293258862,36641246.283358485,49934571.74579169,728659.3624928853
2024-03-04 09:00:00,2529955.637316947,992465.1436439385,36653201.746252835,49933117.61411742,723775.9816991065
2024-03-04 12:00:00,2531307.7873771563,997670.0579619907,36663843.1957933,49932309.49278369,718892.6009053277
2024-03-04 15:00:00,2525977.811580629,1002791.289900326,36672420.96342212,49922094.30591465,714009.2201115489
2024-03-04 18:00:00,2522163.0855892734,1007996.2042183783,36681778.917456985,49912314.95530573,709125.8393177701
2024-03-04 21:00:00,2524728.969192937,1013201.1185364305,36691406.742091686,49905225.53741307,704242.4585239913
2024-03-05 00:00:00,2530050.149381251,1018406.7521280196,36701887.50892746,49900962.28637905,699352.6570817507
2024-03-05 03:00:00,2524667.6565561043,1010032.0488320057,36709589.1660998,49917758.52854727,694462.8556395101
2024-03-05 06:00:00,2541844.629184352,994237.6824235948,36713336.125774615,49910005.79248439,689573.0541972695
2024-03-05 09:00:00,2540526.4244687282,999443.3160151838,36713857.02206181,49906481.26815376,684683.2527550289
2024-03-05 12:00:00,2539797.3062971435,1004648.9496067729,36709678.92006034,49901306.218937546,679793.4513127883
2024-03-05 15:00:00,2534414.8134719967,1008336.6656132415,36702252.01005311,49889153.02491537,674903.6498705477
2024-03-05 18:00:00,2550696.40367938,992542.2992048305,36694005.343055785,49875745.076065645,670013.8484283071
2024-03-05 21:00:00,2562744.022091718,976747.9327964196,36685573.448138475,49872915.68432799,665124.0469860665
2024-03-06 00:00:00,2557308.4329262204,960953.504451541,36678713.880164914,49883679.8392832,660228.0649520875
2024-03-06 03:00:00,2551872.843760723,960544.6406716352,36671169.31439623,49872185.24869783,655332.0829181084
2024-03-06 06:00:00,2546437.254595225,951959.6415904617,36662335.3106054,49855490.232887544,650436.1008841294
2024-03-06 09:00:00,2552127.0113066346,936165.2132455831,36655142.225419655,49840037.924981706,645540.1188501504
2024-03-06 12:00:00,2546691.422141137,932549.1216610707,36647551.41217816,49825483.93772759,640644.1368161713
2024-03-06 15:00:00,2541255.8329756395,923939.3238948677,36641779.88965102,49810105.07092631,635748.1547821923
2024-03-06 18:00:00,2543712.423718645,908144.8955499891,36635264.737922415,49794267.7179339,630852.1727482133
2024-03-06 21:00:00,2549627.4702091822,892350.4672051105,36631206.437864,49780228.304529406,625956.1907142343
2024-03-07 00:00:00,2544138.2211297583,889990.7051179563,36629088.23732893,49767479.45178903,621054.2975733636
2024-03-07 03:00:00,2550614.683217907,874195.3979411746,36626202.13341156,49752941.60953322,616152.404432493
2024-03-07 06:00:00,2557124.0360000613,858400.0907643929,36620988.226143375,49733685.73776808,611250.5112916224
2024-03-07 09:00:00,2553273.4581775917,863604.7835876112,36614940.780799754,49717063.09627502,606348.6181507518
2024-03-07 12:00:00,2547784.2090981677,868809.4764108295,36606552.162807636,49707803.55591504,601446.7250098812
2024-03-07 15:00:00,2542294.9600187438,853014.1692340478,36596758.14454477,49709453.72536687,596544.8318690106
2024-03-07 18:00:00,2558217.320521536,837218.8620572661,36586429.12678878,49693184.597650714,591642.93872814
2024-03-07 21:00:00,2553155.2924619606,842423.5548804844,36576009.82176806,49682250.85681224,586741.0455872694
2024-03-08 00:00:00,2550199.900358961,847626.5183250871,36566394.04409429,49669919.539812766,581833.5417200963
2024-03-08 03:00:00,2544656.4437011094,849495.1809363083,36556340.30883834,49655601.38149706,576926.0378529232
2024-03-08 06:00:00,2539112.987043258,844950.853505576,36544408.997003146,49636592.475495845,572018.53398575
2024-03-08 09:00:00,2533569.530385406,850153.8169501788,36532815.2399361,49658467.55185066,570304.4554236027
2024-03-08 12:00:00,2553526.0737275546,846449.782743385,36521814.03934364,49667116.22886164,569401.7801427927
2024-03-08 15:00:00,2559679.9706630833,830652.7461879877,36511547.4518999,49652624.70818865,564494.2762756196
2024-03-08 18:00:00,2571019.961803914,814855.7096325905,36502245.024578124,49638500.50178731,559586.7724084465
2024-03-08 21:00:00,2565476.5051460625,820058.6730771933,36494760.37919572,49629743.73333093,554679.2685412734
2024-03-09 00:00:00,2559878.309323705,809724.2431970288,36488590.7739307,49642251.59530378,549766.4866806898
2024-03-09 03:00:00,2554280.113501347,811446.1698738647,36484587.40794535,49677194.52645133,550497.4886325094
2024-03-09 06:00:00,2554298.6907822182,816646.5219833652,36483679.99741189,49675689.284936234,545584.7067719258
2024-03-09 09:00:00,2564417.294196041,800846.8740928656,36487831.37126538,49707307.951886676,544803.7085523289
2024-03-09 12:00:00,2558819.098373683,802654.7204126801,36495398.384319216,49739737.83537496,544726.7412693626
2024-03-09 15:00:00,2578720.9025513255,788747.6862517551,36502324.763050444,49737401.96921601,539813.959408779
2024-03-09 18:00:00,2584184.499008619,793948.0383612555,36509690.32734834,49731676.362042695,534901.1775481955
2024-03-09 21:00:00,2578586.3031862616,799148.390470756,36518460.29225389,49742974.7062499,529988.3956876119
2024-03-10 00:00:00,2598432.852861828,801447.0830775391,36527663.65873741,49755647.43958792,530193.8446044254
2024-03-10 03:00:00,2594332.6801679325,806643.9129241495,36535645.15112331,49789355.14528715,530465.781376501
2024-03-10 06:00:00,2588679.229843499,811840.74277076,36540840.20362617,49820871.35346171,529747.9868876559
2024-03-10 09:00:00,2603316.476584972,817037.5726173704,36545052.434335686,49829550.631481014,529710.6391141037
2024-03-10 12:00:00,2597663.0262605385,821526.8439837651,36546961.396311395,49859777.03809967,530679.6776180147
2024-03-10 15:00:00,2601982.7100128215,826723.6738303755,36546909.57843539,49854893.45072388,526686.4880044084
2024-03-10 18:00:00,2607208.6607423807,831920.503676986,36544196.06637535,49849875.43955108,524579.3375365634
2024-03-10 21:00:00,2615097.8391687553,816117.3335235964,36540580.42091902,49868732.035067305,522875.9501531804
2024-03-11 00:00:00,2623801.6657137405,821309.7038317277,36536169.66461452,49867040.988345,521204.8997618127
2024-03-11 03:00:00,2618092.4619728983,815648.42269134,36529563.70871664,49885004.05395146,516692.30963023833
2024-03-11 06:00:00,2617845.144988037,820840.7929994713,36521028.41919118,49876380.86583705,511770.10651869385
2024-03-11 09:00:00,2637635.941247195,811734.3574634094,36512824.13563399,49869526.69595036,506847.90340714937
2024-03-11 12:00:00,2642350.3158035506,816926.7277715408,36505372.70239399,49864317.936586395,501925.7002956049
2024-03-11 15:00:00,2636641.1120627085,805551.195346704,36497598.868068255,49871723.61668414,497003.4971840604
2024-03-11 18:00:00,2655241.4356847582,789743.5656548353,36489452.65575364,49855444.53675327,492081.2940725159
2024-03-11 21:00:00,2673420.384130431,773935.9359629666,36480954.77052931,49841811.05618664,487513.89800193615
2024-03-12 00:00:00,2667654.944667969,779122.885904322,36473347.317164086,49830404.373521484,484506.71178703994
2024-03-12 03:00:00,2661889.505205507,782498.7813370719,36464282.159107976,49815431.06288186,479580.4371240833
2024-03-12 06:00:00,2656124.065743045,780370.5840211605,36453728.852943875,49796518.639971584,474654.16246112663
2024-03-12 09:00:00,2650358.626280583,778875.4224461159,36444126.56280114,49780475.73333854,470299.1236459353
2024-03-12 12:00:00,2644593.186818121,775944.3737087968,36434946.60544607,49765038.11068368,466112.1974180111
2024-03-12 15:00:00,2646507.5735280425,760131.3236501522,36425231.128988706,49748949.97380687,461925.4597208774
2024-03-12 18:00:00,2650720.305080817,744318.2735915076,36415390.790403254,49733254.874274455,461505.3821127478
2024-03-12 21:00:00,2644954.865618355,744176.9930036624,36407813.651622765,49720228.82549173,460220.39407588757
2024-03-13 00:00:00,2657132.603261253,728357.5411491008,36403145.94492556,49709596.37862919,458178.5735569488
2024-03-13 03:00:00,2651310.46258878,727004.0928560218,36403176.2092501,49698277.7721928,453248.7033676432
2024-03-13 06:00:00,2645488.3219163073,718568.8152196148,36405060.495997004,49682435.42167154,448318.83317833755
2024-03-13 09:00:00,2639666.1812438346,702749.3633650531,36411256.76251261,49689150.83668096,443388.9629890319
2024-03-13 12:00:00,2633844.040571362,686929.9115104914,36421245.63867839,49697252.62589175,438459.0927997263
2024-03-13 15:00:00,2651266.2080415566,671110.4596559297,36431456.06827507,49681214.17651652,433529.22261042066
2024-03-13 18:00:00,2670944.067369084,667457.5852378678,36441804.70535708,49666668.909962416,428599.35242111504
2024-03-13 21:00:00,2690621.926696611,672638.1333833061,36448812.10317278,49662055.08252578,425800.0215820954
2024-03-14 00:00:00,2690309.666997411,677811.2807953699,36452447.67217773,49684387.34866979,426265.089017379
2024-03-14 03:00:00,2709930.3766899807,682984.4282074337,36459530.84471918,49682348.48242052,429361.20049173455
2024-03-14 06:00:00,2717392.7135287817,688157.5756194975,36466025.11908537,49677300.54616205,433618.93510581215
2024-03-14 09:00:00,2713274.764502048,684340.1949032038,36474908.97488659,49695540.08306839,438285.98440648353
2024-03-14 12:00:00,2711559.071425161,689513.3423152675,36485509.817298494,49707115.59119007,442953.0337071549
2024-03-14 15:00:00,2731179.781117731,693819.6463458822,36495056.49327751,49693068.499147065,447039.19116016483
2024-03-14 18:00:00,2734450.9826545054,698992.793757946,36506168.695311286,49697728.21684687,451114.46389865084
2024-03-14 21:00:00,2754071.6923470753,704165.9411700098,36520499.482645266,49695391.43662703,455510.80887886434
2024-03-15 00:00:00,2773634.8213557466,709330.6746188529,36533535.43464214,49730180.42770641,460175.3327643573
2024-03-15 03:00:00,2793197.950364418,714495.408067696,36536993.976840645,49725841.6651352,464839.8566498503
2024-03-15 06:00:00,2790589.7084385823,719660.1415165392,36531055.50208604,49731877.60589166,459904.3805353433
2024-03-15 09:00:00,2806300.8259221017,724824.8749653823,36524750.32952251,49738051.166014224,463803.74290063645
2024-03-15 12:00:00,2825863.954930773,724840.3236602097,36521986.44894788,49744867.91158222,466797.24924976815
2024-03-15 15:00:00,2819927.0839394443,724824.0801661803,36525389.34948604,49750548.912424825,461861.77313526114
2024-03-15 18:00:00,2813990.2129481155,729988.8136150234,36532560.400642164,49758729.84912606,456926.29702075414
2024-03-15 21:00:00,2830360.5640643635,735153.5470638665,36540893.979374364,49754194.40238767,455063.04434920737
2024-03-16 00:00:00,2849865.6991365557,727169.9095010628,36548426.56520944,49790014.63509167,458642.6946485943
2024-03-16 03:00:00,2869370.834208748,732325.2047854902,36552939.81702227,49817629.57943533,462718.5849817441
2024-03-16 06:00:00,2872558.5369258747,737480.5000699175,36551804.63700158,49838993.52383915,459574.8964999845
2024-03-16 09:00:00,2882700.2717271717,742635.7953543449,36548527.497475095,49869912.26335011,462260.43228657136
2024-03-16 12:00:00,2902205.406799364,747791.0906387722,36547008.70010465,49888982.44353926,466339.04919633
2024-03-16 15:00:00,2920650.985721485,752946.3859231996,36544426.86800708,49883095.80991765,465009.1577049906
2024-03-16 18:00:00,2940156.1207936774,751935.7744319455,36537931.532996505,49876619.92693387,466952.2592225056
2024-03-16 21:00:00,2959661.2558658696,748384.0325194272,36529607.79346557,49869073.75901413,471614.8538310382
2024-03-17 00:00:00,2979108.002137234,745569.6090339689,36524745.40238495,49856019.85449579,476276.1571667327
2024-03-17 03:00:00,2998554.7484085984,737234.2711491252,36524834.319402255,49842931.729714245,480937.4605024272
2024-03-17 06:00:00,2992501.4946799628,742379.0965035798,36529607.86455972,49836560.387778625,480519.4603624889
2024-03-17 09:00:00,3011948.240951327,747523.9218580343,36535358.059003025,49845924.81035209,479177.5300809501
2024-03-17 12:00:00,3026058.5080158506,752668.7472124889,36541840.310158335,49856103.157833554,482212.0748959003
2024-03-17 15:00:00,3020005.254287215,753630.0560241792,36549146.17664999,49842271.68181249,477273.3782315948
2024-03-17 18:00:00,3019851.1113667497,758774.8813786338,36557142.270689085,49827424.36100964,472431.370244213
2024-03-17 21:00:00,3028946.152028208,763919.7067330884,36563805.63055449,49814873.102226384,470916.25814703095
2024-03-18 00:00:00,3032303.7079576747,755077.012149822,36566203.08487622,49825282.41031624,475274.28643798345
2024-03-18 03:00:00,3035802.3703475613,760210.3317174322,36566682.486463964,49817274.1196112,478981.6970102001
2024-03-18 06:00:00,3041199.0011614203,765343.6512850425,36568701.5503822,49799144.960887544,477336.8662395875
2024-03-18 09:00:00,3043138.6975209285,770476.9708526528,36572863.13300726,49792720.20155013,473685.00442329503
2024-03-18 12:00:00,3044490.101743374,775610.2904202631,36575242.6693261,49787107.08375237,468745.6970157581
2024-03-18 15:00:00,3038378.083596365,780743.6099878734,36573752.320259616,49771944.752192,465486.3759135481
2024-03-18 18:00:00,3037621.632688437,764901.1503805273,36570746.90589469,49784532.83402273,460547.06850601116
2024-03-18 21:00:00,3038653.9332080027,770034.4699481375,36568159.70678773,49778541.70239039,465207.7610984742
2024-03-19 00:00:00,3040768.784304929,775155.2472993811,36565808.56766894,49773415.363774754,469868.5664782548
2024-03-19 03:00:00,3060097.6466335836,763900.8153982656,36563944.669869706,49760897.11567896,471315.03695223946
2024-03-19 06:00:00,3059009.643339193,769021.5927495091,36562545.33737796,49743760.77586963,467924.52603485127
2024-03-19 09:00:00,3052838.5056678476,774142.3701007527,36563634.67790204,49738216.83017216,463206.97377277573
2024-03-19 12:00:00,3052925.200036348,779263.1474519962,36564978.0028896,49721539.59990481,459795.3446129183
2024-03-19 15:00:00,3046754.0623650025,784383.9248032398,36569061.10313557,49703917.75472409,458246.0690540282
2024-03-19 18:00:00,3041081.974386275,789504.7021544833,36571914.69753777,49688540.0904873,460524.5701661007
2024-03-19 21:00:00,3048171.1062918915,794625.4795057268,36567481.05174876,49671980.70055825,456516.42080079473
2024-03-20 00:00:00,3067440.5163732343,780001.6450601267,36563410.66940522,49657699.7770457,461178.1057691763
2024-03-20 03:00:00,3080993.7594351782,764108.8467362741,36564023.443833515,49642044.64000219,464319.9388204759
2024-03-20 06:00:00,3084012.9333708235,748216.0484124215,36564336.043709494,49622117.31215622,462641.0517774208
2024-03-20 09:00:00,3077782.3434521663,740202.5555154243,36563851.46448455,49603772.366967544,460547.30727166176
2024-03-20 12:00:00,3071551.753533509,740381.5028389633,36563037.06142687,49586373.1112635,455608.99224004336
2024-03-20 15:00:00,3065321.163614852,737531.1580204518,36558891.75597543,49568361.595722035,450670.67720842495
2024-03-20 18:00:00,3070121.439169523,721638.3596965992,36553375.619129576,49549980.001300566,450785.0066623349
2024-03-20 21:00:00,3084415.7978685265,705745.5613727466,36549108.38358106,49533781.72629042,445846.6916307165
2024-03-21 00:00:00,3078125.448122642,710308.1525819816,36543863.8538062,49519207.48674276,443949.5172865562
2024-03-21 03:00:00,3071835.0983767575,712032.0111078962,36539708.84840196,49503306.647648804,439012.8919579708
2024-03-21 06:00:00,3065544.748630873,704122.8651658148,36535551.79415187,49483512.318536036,434076.2666293854
2024-03-21 09:00:00,3059254.3988849884,695904.6537034124,36537204.67019989,49469420.83278185,429139.6413008
2024-03-21 12:00:00,3052964.049139104,688856.1908851605,36542847.377505764,49455983.74541728,424203.01597221463
2024-03-21 15:00:00,3046673.6993932193,683518.1392908882,36553619.33367958,49440156.25025606,419266.39064362925
2024-03-21 18:00:00,3042384.8071568087,688610.73835118,36567002.88650652,49432165.181566134,414329.76531504386
2024-03-21 21:00:00,3051950.9323898247,693703.3374114718,36581303.390843704,49427946.48046195,409393.13998645847
2024-03-22 00:00:00,3071100.5444169194,698780.3169629349,36592794.42204944,49423275.56957615,405981.51308102044
2024-03-22 03:00:00,3082604.521126598,703857.2965143981,36605660.25525857,49420289.27923742,402468.4567913693
2024-03-22 06:00:00,3076254.133153693,708934.2760658612,36616603.25344349,49420728.15524353,398971.09928557277
2024-03-22 09:00:00,3085648.1451250385,714011.2556173244,36626328.622551925,49417842.29354964,394037.0168809746
2024-03-22 12:00:00,3104797.757152133,710378.8973063028,36633851.936244525,49416193.46765725,392044.4488707395
2024-03-22 15:00:00,3109086.921795447,715455.876857766,36635416.05020954,49413072.82247026,387812.5330388844
2024-03-22 18:00:00,3102736.5338225416,720532.8564092291,36634989.557098515,49416819.952670485,382878.4506342862
2024-03-22 21:00:00,3096386.1458496363,725609.8359606923,36637043.41563695,49429068.54441054,378880.25450359675
2024-03-23 00:00:00,3112741.008626158,730670.1926496446,36642986.901270755,49419969.800122984,373949.61087342375
2024-03-23 03:00:00,3117175.411154574,735730.5493385969,36649730.04970756,49417520.829835914,372119.1340902361
2024-03-23 06:00:00,3136264.7415715028,740790.9060275492,36653067.474868566,49430339.85345036,375479.9218124701
2024-03-23 09:00:00,3155354.0719884317,745851.2627165015,36652685.261601046,49440638.50376997,378402.1137864382
2024-03-23 12:00:00,3174443.4024053607,750911.6194054538,36650930.283625074,49450547.0537348,381668.6622257349
2024-03-23 15:00:00,3193286.8381807217,734971.9760944061,36647030.32700719,49480141.01016947,376825.77031664894
2024-03-23 18:00:00,3186876.1685976507,740032.3327833584,36643990.705129325,49474851.52923833,373210.9211061407
2024-03-23 21:00:00,3200105.0089009698,745092.6894723107,36639473.171998166,49483704.182194814,376345.96718274814
2024-03-24 00:00:00,3219133.8576629837,750135.4369169078,36634714.98531314,49493749.64467885,374206.3420531526
2024-03-24 03:00:00,3238162.7064249977,748741.6871377741,36631379.48124937,49504037.840308465,377741.5291326681
2024-03-24 06:00:00,3248304.886564234,753784.4345823711,36627893.993436895,49512851.33184876,379190.5505922347
2024-03-24 09:00:00,3267333.7353262478,748433.3720257542,36625552.75243325,49521273.88930249,379887.20597296476
2024-03-24 12:00:00,3274838.0228965557,753476.1194703513,36625652.73453186,49530589.9616168,381156.97052009567
2024-03-24 15:00:00,3279801.7952841925,737518.8669149483,36625107.22989586,49515822.14036219,376230.70337600046
2024-03-24 18:00:00,3273330.6440462065,733080.1992661448,36623109.940710455,49499591.42106234,371304.43623190525
2024-03-24 21:00:00,3266859.4928082204,734376.9043102094,36617044.253766656,49484782.74179964,366378.16908781003
2024-03-25 00:00:00,3260327.7148921145,739113.7494255744,36608764.33960252,49471078.21328596,361457.2569231691
2024-03-25 03:00:00,3253795.9369760086,739179.1066486511,36599713.65094851,49455871.26810301,356536.3447585281
2024-03-25 06:00:00,3247264.1590599027,723203.2787923142,36588618.798182465,49445204.99767314,351615.43259388715
2024-03-25 09:00:00,3240732.3811437967,719766.5483287835,36577746.65305604,49426058.808599494,346694.5204292462
2024-03-25 12:00:00,3244200.772953346,703790.7204724466,36567293.69596138,49410348.06282891,341773.6082646052
2024-03-25 15:00:00,3237668.99503724,694711.6065579824,36557094.47877887,49391616.641806394,336852.69609996426
2024-03-25 18:00:00,3231137.217121134,686481.2956546062,36547124.39119257,49372513.44938305,331931.7839353233
2024-03-25 21:00:00,3224605.439205028,683841.984802043,36539794.08711845,49355618.58397265,327010.87177068234
2024-03-26 00:00:00,3218012.9607402747,683370.6968800159,36533748.66321076,49340134.60937263,322096.33245101455
2024-03-26 03:00:00,3211420.4822755214,681054.6118918149,36529017.56838588,49323743.61783564,317181.79313134676
2024-03-26 06:00:00,3213914.665862779,665059.2662580266,36523656.45268529,49304346.16143291,312267.25381167897
2024-03-26 09:00:00,3207322.1873980258,670063.9206242383,36519258.92241435,49324505.95958774,307352.7144920112
2024-03-26 12:00:00,3214786.2289302633,675068.57499045,36514534.53779376,49329133.02253614,307174.47974761995
2024-03-26 15:00:00,3208193.75046551,680073.2293566618,36513029.8779521,49320628.105535984,302259.94042795216
2024-03-26 18:00:00,3227101.2720007566,666464.2790578875,36515227.40317456,49304396.22832844,297345.40110828436
2024-03-26 21:00:00,3220508.793536003,671468.9334240992,36520160.297362186,49301075.3146235,295254.42280462297
2024-03-27 00:00:00,3213855.63368654,669597.0985856235,36528829.1833034,49310760.45669246,290347.3118104731
2024-03-27 03:00:00,3217303.250677281,674581.3194153833,36536575.31001777,49298748.40846875,289851.69543074537
2024-03-27 06:00:00,3210650.090827818,679565.540245143,36541443.72118187,49292682.965093434,285724.7010998084
2024-03-27 09:00:00,3216089.471108847,684549.7610749027,36541526.731253095,49287002.0172116,281382.75290634646
2024-03-27 12:00:00,3209436.311259384,689533.9819046624,36538984.81167656,49292340.62891289,276475.6419121966
2024-03-27 15:00:00,3202783.151409921,675224.7654795888,36538362.35182351,49298926.87954647,275336.3631156829
2024-03-27 18:00:00,3199513.0977842547,680208.9863093485,36540376.43092235,49285241.606555186,276700.5591232501
2024-03-27 21:00:00,3200022.664122563,685193.2071391082,36541477.69622394,49272984.80926836,279368.50270111137
2024-03-28 00:00:00,3202161.313063088,690156.1083933009,36539293.80553808,49261043.77495481,283140.1338954862
2024-03-28 03:00:00,3220947.613160651,682067.737103099,36533092.612755604,49248685.812854856,278241.5422020663
2024-03-28 06:00:00,3214233.9132582145,687030.6383572917,36524861.07519701,49239318.25866725,273342.9505086464
2024-03-28 09:00:00,3229157.158397307,691993.5396114844,36517399.261583276,49248525.01940727,276200.1665883057
2024-03-28 12:00:00,3223244.0640347037,696956.4408656771,36513924.22096191,49277925.40318357,278452.7039513663
2024-03-28 15:00:00,3230838.0506021604,701919.3421198698,36514478.94245974,49262838.10892396,275533.8248510514
2024-03-28 18:00:00,3224124.3506997237,706882.2433740625,36522679.52400339,49269217.86245974,275742.2402051976
2024-03-28 21:00:00,3242910.650797287,711845.1446282552,36534455.69423512,49288471.719327435,280443.6485117777
2024-03-29 00:00:00,3261636.7123730574,716785.8728382812,36547816.12730459,49316362.001324676,285154.70009171637
2024-03-29 03:00:00,3277015.3187101795,721726.6010483073,36560766.58803267,49349390.495214954,289865.75167165505
2024-03-29 06:00:00,3295741.38028595,726667.3292583333,36568504.258437656,49372285.27537218,294576.8032515937
2024-03-29 09:00:00,3314467.4418617203,731608.0574683594,36580681.48111537,49393207.95488308,299287.8548315324
2024-03-29 12:00:00,3319610.064673324,736548.7856783854,36588165.13284913,49425731.27388383,303998.9064114711
2024-03-29 15:00:00,3312836.1262490945,728125.1268353991,36595180.08822782,49434891.55820723,306407.6701650519
2024-03-29 18:00:00,3306062.187824865,715547.8607706792,36601953.71558193,49443477.82583844,310053.97682837513
2024-03-29 21:00:00,3307378.566838755,720488.5889807052,36607527.560071416,49431851.26844859,314765.0284083138
2024-03-30 00:00:00,3310006.9265719745,725406.3259319508,36611734.14206182,49421541.01694135,319486.8773462368
2024-03-30 03:00:00,3303173.2599805323,730324.0628831964,36612853.28805033,49419469.979882315,324208.72628415975
2024-03-30 06:00:00,3303559.5173710394,735241.799834442,36610003.337165475,49451997.850099675,328930.5752220827
2024-03-30 09:00:00,3322225.850779597,740159.5367856876,36605459.76028139,49465732.03268811,333652.4241600057
2024-03-30 12:00:00,3340892.184188155,745077.2737369331,36600762.153405145,49479144.90537999,338374.2730979287
2024-03-30 15:00:00,3334058.517596713,749995.0106881787,36595528.77053388,49480643.35785373,338137.0999732744
2024-03-30 18:00:00,3352724.8510052706,750064.1136125927,36589888.00187646,49467035.14055566,333258.94891119737
2024-03-30 21:00:00,3345891.1844138284,754981.8505638383,36583004.74974369,49473086.7403866,328380.79784912034
2024-03-31 00:00:00,3350620.832211366,759875.815797906,36575141.60976823,49460766.57700552,328527.87525685295
2024-03-31 03:00:00,3369228.217432185,748005.559589532,36568793.92039172,49449053.612375334,328572.9796961538
2024-03-31 06:00:00,3366977.871752043,752899.5248235997,36564537.632882744,49436304.154977664,325942.9132723853
2024-03-31 09:00:00,3382928.625514419,757793.4900576675,36559500.69565867,49444361.406191066,328975.3192933965
2024-03-31 12:00:00,3399560.1131182513,762687.4552917352,36551883.5753637,49451722.67638118,333051.68034371606
2024-03-31 15:00:00,3392667.4983390705,767581.420525803,36543880.95639373,49438553.45341069,333623.1183006511
2024-03-31 18:00:00,3395102.507336079,772475.3857598708,36537987.39483544,49422928.81847296,328756.94551100896
2024-03-31 21:00:00,3388209.8925568983,777369.3509939385,36532542.702818714,49416331.66816749,333490.77272136684
2024-04-01 00:00:00,3395124.9592417595,782238.8041170058,36527045.27832676,49441151.57236773,338237.7822639244
2024-04-01 03:00:00,3388174.5201130863,787108.257240073,36522895.19425722,49440610.13670603,338596.17951630097
2024-04-01 06:00:00,3381224.080984413,791977.7103631403,36519172.10350981,49435846.884574555,337737.618272167
2024-04-01 09:00:00,3399773.64185574,796847.1634862076,36517031.167834885,49452647.773076765,342484.6278147246
2024-04-01 12:00:00,3418323.202727067,801716.6166092749,36514135.03556043,49471625.66685847,347231.63735728216
2024-04-01 15:00:00,3436872.7635983936,806586.0697323421,36511474.921053156,49489874.05913458,351978.64689983975
2024-04-01 18:00:00,3447509.0774716916,811455.5228554094,36507733.31433495,49521208.58826963,356725.65644239733
2024-04-01 21:00:00,3466058.6383430185,816324.9759784767,36504262.85235228,49551972.824370705,361472.6659849549
2024-04-02 00:00:00,3484551.9308629753,821169.2187646816,36501805.12445797,49582092.82582934,366234.08097565145
2024-04-02 03:00:00,3503045.223382932,826013.4615508865,36498748.83222111,49597193.100284405,370995.495966348
2024-04-02 06:00:00,3521538.515902889,830857.7043370914,36494712.8520697,49601434.16959209,369450.6926163946
2024-04-02 09:00:00,3533268.3083464857,835701.9471232963,36492324.60321025,49605739.49587874,373838.08513061755
